"","id","species","brightness","microhab","species_code"
"480","SN14-06","simrothi",3250.806517,"arboreal",34
"481","SN14-06","simrothi",3373.96702,"arboreal",34
"482","SN14-06","simrothi",3390.054659,"arboreal",34
"483","SN14-06","simrothi",4663.256329,"arboreal",34
"484","SN14-06","simrothi",2652.853058,"arboreal",34
"485","SN14-06","simrothi",4506.820186,"arboreal",34
"486","SN14-06","simrothi",3701.113005,"arboreal",34
"487","SN14-06","simrothi",2675.315537,"arboreal",34
"488","SN14-06","simrothi",6893.719125,"arboreal",34
"489","SN14-06","simrothi",3787.624652,"arboreal",34
"490","SN14-06","simrothi",6967.844854,"arboreal",34
"491","SN14-06","simrothi",4599.400929,"arboreal",34
"492","SN14-06","simrothi",2613.517111,"arboreal",34
"493","SC14-03","wolfi",3826.702894,"terrestrial",47
"494","SC14-03","wolfi",2779.028869,"terrestrial",47
"495","SC14-03","wolfi",3831.981854,"terrestrial",47
"496","SC14-03","wolfi",3336.45211,"terrestrial",47
"497","SC14-03","wolfi",3160.92242,"terrestrial",47
"498","SC14-03","wolfi",3081.304847,"terrestrial",47
"499","SC14-03","wolfi",2945.189976,"terrestrial",47
"500","SC14-03","wolfi",5372.679377,"terrestrial",47
"501","SC14-03","wolfi",3476.427968,"terrestrial",47
"502","SC14-03","wolfi",4465.135664,"terrestrial",47
"503","SC14-03","wolfi",3258.119181,"terrestrial",47
"504","SC14-03","wolfi",4437.265719,"terrestrial",47
"505","SC14-03","wolfi",6503.515359,"terrestrial",47
"506","SC14-03","wolfi",3691.803713,"terrestrial",47
"507","SC14-03","wolfi",3903.549586,"terrestrial",47
"508","SC14-03","wolfi",3902.460258,"terrestrial",47
"509","SC14-03","wolfi",4411.458178,"terrestrial",47
"510","SC14-03","wolfi",6111.708918,"terrestrial",47
"511","SC14-03","wolfi",4363.32258,"terrestrial",47
"512","SC14-03","wolfi",4763.135719,"terrestrial",47
"513","SC14-03","wolfi",4297.332523,"terrestrial",47
"514","SC14-03","wolfi",3892.129197,"terrestrial",47
"515","SC14-03","wolfi",4132.653406,"terrestrial",47
"516","SC14-03","wolfi",4727.437012,"terrestrial",47
"517","SC14-03","wolfi",4636.187236,"terrestrial",47
"518","SC14-03","wolfi",3774.286585,"terrestrial",47
"519","SC14-03","wolfi",3507.006228,"terrestrial",47
"520","SC14-03","wolfi",3635.430898,"terrestrial",47
"521","SC14-03","wolfi",4563.419227,"terrestrial",47
"522","SC14-03","wolfi",4222.818121,"terrestrial",47
"523","SC14-03","wolfi",3899.994519,"terrestrial",47
"524","SC14-03","wolfi",4037.8046,"terrestrial",47
"525","SC14-03","wolfi",5357.737179,"terrestrial",47
"526","SC14-03","wolfi",5157.707716,"terrestrial",47
"527","SC14-03","wolfi",3269.426007,"terrestrial",47
"528","SC14-03","wolfi",5269.128595,"terrestrial",47
"529","SC14-03","wolfi",3115.345362,"terrestrial",47
"530","SC14-03","wolfi",3187.822666,"terrestrial",47
"531","SC14-03","wolfi",2169.449977,"terrestrial",47
"532","SC14-03","wolfi",1632.421138,"terrestrial",47
"533","SC14-03","wolfi",1854.079561,"terrestrial",47
"534","SC14-03","wolfi",5143.298671,"terrestrial",47
"535","SC14-03","wolfi",4451.022881,"terrestrial",47
"536","SC14-03","wolfi",3880.125852,"terrestrial",47
"537","SC14-03","wolfi",3264.906042,"terrestrial",47
"538","SC14-05","hirsutus",3438.746645,"terrestrial",14
"539","SC14-05","hirsutus",3538.191628,"terrestrial",14
"540","SC14-05","hirsutus",4104.926932,"terrestrial",14
"541","SC14-05","hirsutus",3547.335617,"terrestrial",14
"542","SC14-05","hirsutus",3325.17223,"terrestrial",14
"543","SC14-05","hirsutus",3730.471449,"terrestrial",14
"544","SC14-05","hirsutus",4083.625598,"terrestrial",14
"545","SC14-05","hirsutus",3667.763542,"terrestrial",14
"546","SC14-05","hirsutus",4289.914079,"terrestrial",14
"547","SC14-09","wolfi",2504.599408,"terrestrial",47
"548","SC14-09","wolfi",3751.551131,"terrestrial",47
"549","SC14-09","wolfi",4249.154362,"terrestrial",47
"550","SC14-09","wolfi",3185.0471,"terrestrial",47
"551","SC14-09","wolfi",2974.159299,"terrestrial",47
"552","SC14-09","wolfi",3522.017969,"terrestrial",47
"553","SC14-09","wolfi",3122.15098,"terrestrial",47
"554","SC14-09","wolfi",4407.173713,"terrestrial",47
"555","SC14-09","wolfi",4638.875384,"terrestrial",47
"556","SC14-09","wolfi",7184.295385,"terrestrial",47
"557","SC14-09","wolfi",2333.968417,"terrestrial",47
"558","SC14-09","wolfi",2857.096813,"terrestrial",47
"559","SC14-09","wolfi",3670.109947,"terrestrial",47
"560","SC14-09","wolfi",7131.943465,"terrestrial",47
"561","SC14-09","wolfi",4821.13071,"terrestrial",47
"562","SC14-09","wolfi",5100.971167,"terrestrial",47
"563","SC14-09","wolfi",4411.966928,"terrestrial",47
"564","SC14-09","wolfi",2480.411332,"terrestrial",47
"565","SC14-09","wolfi",3405.005459,"terrestrial",47
"566","SC14-09","wolfi",3066.571689,"terrestrial",47
"567","SC14-13","wolfi",1985.331555,"terrestrial",47
"568","SC14-13","wolfi",3343.052041,"terrestrial",47
"569","SC14-13","wolfi",1532.919136,"terrestrial",47
"570","SC14-13","wolfi",3595.104649,"terrestrial",47
"571","SC14-13","wolfi",2059.601041,"terrestrial",47
"572","SC14-13","wolfi",3642.373181,"terrestrial",47
"573","SC14-13","wolfi",2578.038436,"terrestrial",47
"574","SC14-13","wolfi",2589.239286,"terrestrial",47
"575","SC14-13","wolfi",4062.824408,"terrestrial",47
"576","SC14-13","wolfi",2658.394563,"terrestrial",47
"577","SC14-13","wolfi",4375.607184,"terrestrial",47
"578","SC14-13","wolfi",2694.05858,"terrestrial",47
"579","SC14-13","wolfi",5375.118,"terrestrial",47
"580","SC14-13","wolfi",4217.567995,"terrestrial",47
"581","SC14-13","wolfi",3014.885675,"terrestrial",47
"582","SC14-13","wolfi",2310.921088,"terrestrial",47
"583","SC14-13","wolfi",3156.449214,"terrestrial",47
"584","SC14-13","wolfi",3662.984753,"terrestrial",47
"585","SC14-13","wolfi",3899.371699,"terrestrial",47
"586","SC14-13","wolfi",4095.163508,"terrestrial",47
"587","SC14-13","wolfi",2390.231738,"terrestrial",47
"588","SC14-13","wolfi",3583.605303,"terrestrial",47
"589","SC14-13","wolfi",2731.968815,"terrestrial",47
"590","SC14-13","wolfi",4578.497634,"terrestrial",47
"591","SC14-13","wolfi",3959.693825,"terrestrial",47
"592","SC14-13","wolfi",2959.827359,"terrestrial",47
"593","SC14-13","wolfi",2948.177755,"terrestrial",47
"594","SC14-13","wolfi",2348.231299,"terrestrial",47
"595","SC14-13","wolfi",2198.249599,"terrestrial",47
"596","SC14-13","eos",13439.77474,"arboreal",12
"597","SC14-13","eos",12270.29945,"arboreal",12
"598","SC14-14","wolfi",2179.357961,"terrestrial",47
"599","SC14-14","wolfi",3500.924585,"terrestrial",47
"600","SC14-14","wolfi",2547.609097,"terrestrial",47
"601","SC14-14","wolfi",2682.862958,"terrestrial",47
"602","SC14-14","wolfi",3922.319926,"terrestrial",47
"603","SC14-14","wolfi",2395.975154,"terrestrial",47
"604","SC14-14","wolfi",3536.403419,"terrestrial",47
"605","SC14-14","wolfi",2899.796336,"terrestrial",47
"606","SC14-14","wolfi",2333.657179,"terrestrial",47
"607","SC14-14","wolfi",2336.606897,"terrestrial",47
"608","SC14-14","wolfi",2608.990627,"terrestrial",47
"609","SC14-14","wolfi",3157.394077,"terrestrial",47
"610","SC14-14","wolfi",4146.56902,"terrestrial",47
"611","SC14-14","wolfi",3995.939541,"terrestrial",47
"612","SC14-14","wolfi",3011.015426,"terrestrial",47
"613","SC14-14","wolfi",2764.247697,"terrestrial",47
"614","SC14-14","wolfi",3131.716803,"terrestrial",47
"615","SC14-14","wolfi",2955.075349,"terrestrial",47
"616","SC14-14","wolfi",4042.899305,"terrestrial",47
"617","SC14-14","wolfi",3048.342885,"terrestrial",47
"618","GD14-01","planospira",3687.103264,"terrestrial",28
"619","GD14-01","planospira",2813.946192,"terrestrial",28
"620","GD14-01","planospira",3279.583599,"terrestrial",28
"621","GD14-01","planospira",3374.596227,"terrestrial",28
"622","GD14-01","planospira",4451.743591,"terrestrial",28
"623","GD14-01","planospira",3471.087164,"terrestrial",28
"624","GD14-01","planospira",4140.434408,"terrestrial",28
"625","GD14-01","planospira",4034.013168,"terrestrial",28
"626","GD14-01","planospira",5174.112023,"terrestrial",28
"627","GD14-01","planospira",3888.471481,"terrestrial",28
"628","GD14-01","planospira",3433.994633,"terrestrial",28
"629","GD14-01","planospira",3031.337812,"terrestrial",28
"630","GD14-01","planospira",3901.105851,"terrestrial",28
"631","GD14-01","planospira",3346.487547,"terrestrial",28
"632","GD14-01","planospira",3779.984422,"terrestrial",28
"633","GD14-01","planospira",4412.594426,"terrestrial",28
"634","GD14-01","planospira",3311.21552,"terrestrial",28
"635","GD14-01","planospira",4060.183131,"terrestrial",28
"636","GD14-01","planospira",3359.435715,"terrestrial",28
"637","GD14-01","planospira",4144.195515,"terrestrial",28
"638","FL14-17","ustulatus pallescens",9289.237202,"arboreal",45
"639","FL14-17","ustulatus pallescens",10061.36704,"arboreal",45
"640","FL14-17","ustulatus pallescens",3600.639923,"arboreal",45
"641","FL14-17","ustulatus pallescens",7136.333889,"arboreal",45
"642","FL14-17","ustulatus pallescens",10883.16956,"arboreal",45
"643","FL14-17","ustulatus pallescens",7903.902246,"arboreal",45
"644","FL14-17","ustulatus pallescens",16056.00609,"arboreal",45
"645","FL14-17","ustulatus pallescens",6779.859853,"arboreal",45
"646","FL14-17","ustulatus pallescens",7436.928629,"arboreal",45
"647","FL14-17","ustulatus pallescens",4683.926117,"arboreal",45
"648","FL14-17","ustulatus pallescens",10537.43255,"arboreal",45
"649","FL14-17","ustulatus pallescens",10945.25633,"arboreal",45
"650","FL14-17","ustulatus pallescens",6448.271633,"arboreal",45
"651","FL14-17","ustulatus pallescens",5452.347408,"arboreal",45
"652","FL14-17","ustulatus pallescens",10900.50422,"arboreal",45
"653","FL14-17","ustulatus pallescens",7345.133419,"arboreal",45
"654","FL14-17","ustulatus pallescens",8943.819422,"arboreal",45
"655","FL14-17","ustulatus pallescens",3929.163928,"arboreal",45
"656","FL14-17","ustulatus pallescens",8968.921581,"arboreal",45
"657","FL14-17","ustulatus pallescens",12730.80442,"arboreal",45
"658","FL14-17","ustulatus pallescens",6615.590563,"arboreal",45
"659","FL14-17","ustulatus pallescens",7756.260107,"arboreal",45
"660","FL14-17","ustulatus pallescens",6305.808505,"arboreal",45
"661","FL14-17","ustulatus pallescens",7893.6218,"arboreal",45
"662","FL14-17","ustulatus pallescens",4556.758369,"arboreal",45
"663","FL14-17","ustulatus pallescens",7644.447574,"arboreal",45
"664","FL14-17","ustulatus pallescens",5867.743851,"arboreal",45
"665","FL14-17","ustulatus pallescens",7886.294034,"arboreal",45
"666","FL14-17","ustulatus pallescens",9818.900712,"arboreal",45
"667","FL14-17","ustulatus pallescens",4270.478059,"arboreal",45
"668","FL14-17","ustulatus pallescens",9942.362345,"arboreal",45
"669","FL14-17","ustulatus pallescens",12267.52687,"arboreal",45
"670","FL14-17","ustulatus pallescens",8494.78088,"arboreal",45
"671","FL14-17","ustulatus pallescens",5498.505208,"arboreal",45
"672","FL14-17","ustulatus pallescens",12243.61976,"arboreal",45
"673","FL14-17","ustulatus pallescens",7163.505418,"arboreal",45
"674","FL14-17","ustulatus pallescens",4807.239171,"arboreal",45
"675","FL14-17","ustulatus pallescens",6065.147398,"arboreal",45
"676","FL14-17","ustulatus pallescens",5918.241159,"arboreal",45
"677","FL14-17","ustulatus pallescens",9220.177941,"arboreal",45
"678","FL14-17","ustulatus phlegonis",4102.3585,"terrestrial",45
"679","FL14-17","ustulatus phlegonis",2372.486897,"terrestrial",45
"680","FL14-17","ustulatus phlegonis",5104.339684,"terrestrial",45
"681","FL14-17","ustulatus phlegonis",4763.08462,"terrestrial",45
"682","FL14-17","ustulatus phlegonis",3765.775594,"terrestrial",45
"683","FL14-17","ustulatus phlegonis",5460.588987,"terrestrial",45
"684","FL14-17","ustulatus phlegonis",2261.275959,"terrestrial",45
"685","FL14-17","ustulatus phlegonis",5467.55562,"terrestrial",45
"686","FL14-17","ustulatus phlegonis",3240.90738,"terrestrial",45
"687","FL14-17","ustulatus phlegonis",4180.464441,"terrestrial",45
"688","FL14-17","ustulatus phlegonis",4303.815219,"terrestrial",45
"689","FL14-17","ustulatus phlegonis",5234.143109,"terrestrial",45
"690","FL14-17","ustulatus phlegonis",2744.367716,"terrestrial",45
"691","FL14-17","ustulatus phlegonis",6923.056422,"terrestrial",45
"692","FL14-17","ustulatus phlegonis",1733.538999,"terrestrial",45
"693","FL14-17","ustulatus phlegonis",2154.13818,"terrestrial",45
"694","FL14-17","ustulatus phlegonis",7296.264261,"terrestrial",45
"695","FL14-17","ustulatus phlegonis",3031.969107,"terrestrial",45
"696","FL14-17","ustulatus phlegonis",3107.410648,"terrestrial",45
"697","FL14-17","ustulatus phlegonis",3830.353295,"terrestrial",45
"698","FL14-17","ustulatus phlegonis",2227.916883,"terrestrial",45
"699","FL14-17","ustulatus phlegonis",2084.799513,"terrestrial",45
"700","FL14-17","ustulatus phlegonis",3491.418815,"terrestrial",45
"701","FL14-17","ustulatus phlegonis",3770.608721,"terrestrial",45
"702","FL14-17","ustulatus phlegonis",2361.191088,"terrestrial",45
"703","FL14-17","ustulatus phlegonis",2599.629671,"terrestrial",45
"704","FL14-18","ustulatus mahogany",2207.679908,"terrestrial",45
"705","FL14-18","ustulatus mahogany",1621.80575,"terrestrial",45
"706","FL14-18","ustulatus mahogany",2027.153504,"terrestrial",45
"707","FL14-18","ustulatus mahogany",4390.885714,"terrestrial",45
"708","FL14-18","ustulatus mahogany",1942.951034,"terrestrial",45
"709","FL14-18","ustulatus mahogany",2897.65849,"terrestrial",45
"710","FL14-18","ustulatus mahogany",1195.028953,"terrestrial",45
"711","FL14-18","ustulatus mahogany",1185.942782,"terrestrial",45
"712","FL14-18","ustulatus mahogany",2470.043805,"terrestrial",45
"713","FL14-18","ustulatus mahogany",3603.687739,"terrestrial",45
"714","FL14-18","ustulatus mahogany",1403.780757,"terrestrial",45
"715","FL14-18","ustulatus mahogany",1562.354405,"terrestrial",45
"716","FL14-18","ustulatus mahogany",2152.199653,"terrestrial",45
"717","FL14-18","ustulatus mahogany",3068.057089,"terrestrial",45
"718","FL14-18","ustulatus mahogany",2450.938711,"terrestrial",45
"719","FL14-18","ustulatus mahogany",3714.793037,"terrestrial",45
"720","FL14-18","ustulatus mahogany",1407.833999,"terrestrial",45
"721","FL14-18","ustulatus mahogany",2167.276157,"terrestrial",45
"722","FL14-10","nux",3210.831401,"arboreal",20
"723","FL14-10","nux",2756.777868,"arboreal",20
"724","FL14-10","nux",3631.027994,"arboreal",20
"725","FL14-10","nux",2530.312843,"arboreal",20
"726","FL14-10","nux",2351.124637,"arboreal",20
"727","FL14-10","nux",3037.203452,"arboreal",20
"728","FL14-10","nux",2454.198743,"arboreal",20
"729","PI12-20","sp nov Pinzon",11900.56039,"arboreal",38
"730","PI12-20","sp nov Pinzon",10899.17342,"arboreal",38
"731","PI12-20","sp nov Pinzon",6269.759084,"arboreal",38
"732","PI12-20","sp nov Pinzon",4660.414722,"arboreal",38
"733","PI12-20","sp nov Pinzon",5141.175208,"arboreal",38
"734","PI12-20","sp nov Pinzon",4158.185362,"arboreal",38
"735","PI12-20","sp nov Pinzon",4287.434409,"arboreal",38
"736","PI12-20","sp nov Pinzon",3786.670896,"arboreal",38
"737","PI12-20","sp nov Pinzon",3314.015232,"arboreal",38
"738","PI12-20","sp nov Pinzon",4159.053996,"arboreal",38
"739","PI12-20","sp nov Pinzon",3758.878708,"arboreal",38
"740","PI12-20","sp nov Pinzon",11211.71722,"arboreal",38
"741","PI12-20","sp nov Pinzon",5188.903749,"arboreal",38
"742","PI12-20","sp nov Pinzon",6077.497983,"arboreal",38
"743","PI12-20","sp nov Pinzon",4807.733356,"arboreal",38
"744","PI12-20","sp nov Pinzon",4091.208195,"arboreal",38
"745","RA14-01","rabidensis",14960.72879,"terrestrial",29
"746","RA14-01","rabidensis",21377.10121,"terrestrial",29
"747","RA14-01","rabidensis",12635.77489,"terrestrial",29
"748","RA14-01","rabidensis",16853.43324,"terrestrial",29
"749","RA14-01","rabidensis",12224.99451,"terrestrial",29
"750","RA14-01","rabidensis",16081.97489,"terrestrial",29
"751","RA14-01","rabidensis",20081.92108,"terrestrial",29
"752","RA14-01","rabidensis",25224.30772,"terrestrial",29
"753","RA14-01","rabidensis",16702.94397,"terrestrial",29
"754","RA14-01","rabidensis",20853.15803,"terrestrial",29
"755","RA14-01","rabidensis",17092.46154,"terrestrial",29
"756","RA14-01","rabidensis",20230.84497,"terrestrial",29
"757","RA14-01","rabidensis",21860.84269,"terrestrial",29
"758","RA14-01","rabidensis",25254.38414,"terrestrial",29
"759","RA14-01","rabidensis",19844.766,"terrestrial",29
"760","RA14-01","rabidensis",16606.79554,"terrestrial",29
"761","RA14-01","rabidensis",12192.00061,"terrestrial",29
"762","RA14-01","rabidensis",14923.19883,"terrestrial",29
"763","RA14-01","rabidensis",11321.13625,"terrestrial",29
"764","RA14-01","rabidensis",20372.65138,"terrestrial",29
"765","RA14-01","rabidensis",23791.96664,"terrestrial",29
"766","RA14-01","rabidensis",15429.93909,"terrestrial",29
"767","RA14-01","rabidensis",15182.92561,"terrestrial",29
"768","RA14-01","rabidensis",23578.34828,"terrestrial",29
"769","RA14-01","rabidensis",13123.87511,"terrestrial",29
"770","RA14-01","rabidensis",16331.04247,"terrestrial",29
"771","RA14-01","rabidensis",11164.94246,"terrestrial",29
"772","RA14-01","rabidensis",13808.65991,"terrestrial",29
"773","PIcumbre","pinzonensis",2718.26973,"terrestrial",26
"774","PIcumbre","pinzonensis",4734.127906,"terrestrial",26
"775","PIcumbre","pinzonensis",4902.306735,"terrestrial",26
"776","PIcumbre","pinzonensis",873.9880053,"terrestrial",26
"777","PIcumbre","pinzonensis",3572.629494,"terrestrial",26
"778","PIcumbre","pinzonensis",4226.762279,"terrestrial",26
"779","PIcumbre","pinzonensis",4154.058172,"terrestrial",26
"780","PIcumbre","pinzonensis",3564.0527,"terrestrial",26
"781","PIcumbre","pinzonensis",2701.967366,"terrestrial",26
"782","PIcumbre","pinzonensis",2414.198045,"terrestrial",26
"783","PIcliff","pinzonopsis",3063.393117,"terrestrial",27
"784","PIcliff","pinzonopsis",2739.185315,"terrestrial",27
"785","PIcliff","pinzonopsis",2849.43895,"terrestrial",27
"786","PIcliff","pinzonopsis",2369.340825,"terrestrial",27
"787","PIcliff","pinzonopsis",3177.538671,"terrestrial",27
"788","PIcliff","pinzonopsis",2692.284789,"terrestrial",27
"789","PIcliff","pinzonopsis",3074.396449,"terrestrial",27
"790","PIcliff","pinzonopsis",2294.557671,"terrestrial",27
"791","PIcliff","pinzonopsis",2306.752176,"terrestrial",27
"792","PIcliff","pinzonopsis",2545.676182,"terrestrial",27
"793","PIcliff","pinzonopsis",1084.568382,"terrestrial",27
"794","PIcliff","pinzonopsis",1911.512193,"terrestrial",27
"795","PIcliff","pinzonopsis",1417.698735,"terrestrial",27
"796","PIcliff","pinzonopsis",3048.554625,"terrestrial",27
"797","PI12-20","sp nov Pinzon",4795.983151,"arboreal",38
"798","PI12-20","sp nov Pinzon",5956.996117,"arboreal",38
"799","PI12-20","sp nov Pinzon",10406.12977,"arboreal",38
"800","PI12-20","sp nov Pinzon",9621.477199,"arboreal",38
"801","PI12-20","sp nov Pinzon",4906.149995,"arboreal",38
"802","PI12-20","sp nov Pinzon",5381.055581,"arboreal",38
"803","PI12-19","sp nov Pinzon",14858.40572,"arboreal",38
"804","SC15-01","tanneri",3187.611266,"terrestrial",42
"805","SC15LaCascada","wolfi",4003.299322,"terrestrial",47
"806","SC15LaCascada","wolfi",2381.873289,"terrestrial",47
"807","SC15LaCascada","wolfi",2825.236097,"terrestrial",47
"808","SC15LaCascada","wolfi",2558.470824,"terrestrial",47
"809","SC15LaCascada","wolfi",2115.816778,"terrestrial",47
"810","SC15LaCascada","wolfi",1921.728224,"terrestrial",47
"811","SC15LaCascada","wolfi",2519.863231,"terrestrial",47
"812","SC15LaCascada","wolfi",2521.337608,"terrestrial",47
"813","SC15LaCascada","wolfi",2279.677047,"terrestrial",47
"814","SC15LaCascada","wolfi",1389.343201,"terrestrial",47
"815","SC15LaCascada","wolfi",2597.682412,"terrestrial",47
"816","SC15LaCascada","wolfi",1342.016521,"terrestrial",47
"817","SC15LaCascada","wolfi",2140.994399,"terrestrial",47
"818","SC15LaCascada","wolfi",2387.444731,"terrestrial",47
"819","SC15LaCascada","wolfi",3532.352451,"terrestrial",47
"820","SC15LaCascada","wolfi",1379.643886,"terrestrial",47
"821","SC15LaCascada","wolfi",4305.899728,"terrestrial",47
"822","SC15LaCascada","wolfi",2780.064997,"terrestrial",47
"823","SC15LaCascada","wolfi",2243.615621,"terrestrial",47
"824","SC15LaCascada","wolfi",1406.343495,"terrestrial",47
"825","SC15LaCascada","wolfi",1966.972602,"terrestrial",47
"826","SC15LaCascada","wolfi",2441.201996,"terrestrial",47
"827","SC15LaCascada","wolfi",3240.809084,"terrestrial",47
"828","SC15LaCascada","wolfi",2828.644904,"terrestrial",47
"829","SC15LaCascada","wolfi",2828.902375,"terrestrial",47
"830","SC15LaCascada","wolfi",3137.915255,"terrestrial",47
"831","SC15LaCascada","wolfi",3498.361718,"terrestrial",47
"832","SC15LaCascada","wolfi",1611.759782,"terrestrial",47
"833","SC15-08","ochsneri",1756.377871,"terrestrial",21
"834","SC15-08","ochsneri",928.1475285,"terrestrial",21
"835","SC15-08","ochsneri",1673.921932,"terrestrial",21
"836","SC15-08","ochsneri",1565.786403,"terrestrial",21
"837","SC15-08","ochsneri",1482.364875,"terrestrial",21
"838","SC15-08","ochsneri",1898.884142,"terrestrial",21
"839","SC15-08","ochsneri",1617.802887,"terrestrial",21
"840","SC15-08","ochsneri",1658.371629,"terrestrial",21
"841","SC15-08","ochsneri",1958.907602,"terrestrial",21
"842","SC15-08","ochsneri",1441.989572,"terrestrial",21
"843","SC15-08","ochsneri",1228.334123,"terrestrial",21
"844","SC15-08","ochsneri",1115.019347,"terrestrial",21
"845","SC15-08","ochsneri",917.8503474,"terrestrial",21
"846","SC15-08","ochsneri",1033.08103,"terrestrial",21
"847","SC15-08","ochsneri",742.4979508,"terrestrial",21
"848","SC15-08","ochsneri",869.9366756,"terrestrial",21
"849","SC15-08","ochsneri",1147.611672,"terrestrial",21
"850","SC15-08","ochsneri",650.7923602,"terrestrial",21
"851","SC15-08","ochsneri",630.272025,"terrestrial",21
"852","SC15-08","ochsneri",1384.513223,"terrestrial",21
"853","SC15-15","tanneri",4900.106825,"terrestrial",42
"854","SC15-15","tanneri",5108.702287,"terrestrial",42
"855","SC15-15","tanneri",3933.204904,"terrestrial",42
"856","FA15-01","perrus 1",3977.279282,"terrestrial",24
"857","FA15-01","perrus 1",3788.639727,"terrestrial",24
"858","FA15-01","perrus 1",5101.259118,"terrestrial",24
"859","FA15-01","perrus 1",3195.652271,"terrestrial",24
"860","FA15-01","perrus 1",2773.553055,"terrestrial",24
"861","FA15-01","perrus 1",5848.464541,"terrestrial",24
"862","FA15-01","perrus 1",3771.343379,"terrestrial",24
"863","FA15-01","perrus 1",2432.035691,"terrestrial",24
"864","FA15-01","perrus 1",5428.629388,"terrestrial",24
"865","FA15-01","perrus 1",3719.250137,"terrestrial",24
"866","FA15-01","perrus 1",2221.821654,"terrestrial",24
"867","FA15-01","perrus 1",3591.903226,"terrestrial",24
"868","FA15-01","perrus 1",3211.349035,"terrestrial",24
"869","FA15-01","perrus 1",3400.888355,"terrestrial",24
"870","FA15-01","perrus 1",2919.640155,"terrestrial",24
"871","FA15-01","perrus 1",3960.832415,"terrestrial",24
"872","FA15-01","perrus 1",4623.556006,"terrestrial",24
"873","FA15-01","perrus 1",2212.211777,"terrestrial",24
"874","FA15-01","perrus 1",2849.900177,"terrestrial",24
"875","FA15-01","perrus 1",3314.214427,"terrestrial",24
"876","FA15-01","perrus 1",3349.962754,"terrestrial",24
"877","FA15-01","perrus 1",4546.248699,"terrestrial",24
"878","FA15-04","perrus 1",5042.932551,"terrestrial",24
"879","FA15-04","perrus 1",3378.761771,"terrestrial",24
"880","FA15-04","perrus 1",3502.649578,"terrestrial",24
"881","FA15-04","perrus 1",3273.644071,"terrestrial",24
"882","FA15-04","perrus 1",1873.226198,"terrestrial",24
"883","FA15-04","perrus 1",3482.153845,"terrestrial",24
"884","FA15-02","perrus 1",2837.495483,"terrestrial",24
"885","FA15-02","perrus 1",2701.498417,"terrestrial",24
"886","FA15-02","perrus 1",2388.487881,"terrestrial",24
"887","FA15-02","perrus 1",2694.171317,"terrestrial",24
"888","FA15-02","perrus 1",2405.756891,"terrestrial",24
"889","FA15-02","perrus 1",3208.406332,"terrestrial",24
"890","FA15-02","perrus 1",2250.857809,"terrestrial",24
"891","FA15-05","perrus 1",5643.424442,"terrestrial",24
"892","FA15-05","perrus 1",4291.139377,"terrestrial",24
"893","FA15-05","perrus 1",5813.187359,"terrestrial",24
"894","FA15-05","perrus 1",3523.037467,"terrestrial",24
"895","FA15-05","perrus 1",5403.252172,"terrestrial",24
"896","FA15-05","perrus 1",4440.14907,"terrestrial",24
"897","FA15-06","perrus 1",5858.994942,"terrestrial",24
"898","FA15-06","perrus 1",2713.828473,"terrestrial",24
"899","FA15-06","perrus 1",5968.814394,"terrestrial",24
"900","FA15-06","perrus 1",2413.605873,"terrestrial",24
"901","FA15-06","perrus 1",3141.439508,"terrestrial",24
"902","FA15-06","perrus 1",3063.938415,"terrestrial",24
"903","FA15-06","perrus 1",1954.696324,"terrestrial",24
"904","FA15-06","perrus 1",8461.48975,"terrestrial",24
"905","FA15-06","perrus 1",3076.531616,"terrestrial",24
"906","FA15-06","perrus 1",2515.919548,"terrestrial",24
"907","FA15-06","perrus 1",2972.129294,"terrestrial",24
"908","FA15-06","perrus 1",4054.640816,"terrestrial",24
"909","FA15-06","perrus 1",4054.260131,"terrestrial",24
"910","FA15-06","perrus 1",3629.445101,"terrestrial",24
"911","FA15-06","perrus 1",4210.200892,"terrestrial",24
"912","FA15-06","perrus 1",3798.229526,"terrestrial",24
"913","FA15-06","perrus 1",3815.331113,"terrestrial",24
"914","FA15-06","perrus 1",2956.301938,"terrestrial",24
"915","FA15-06","perrus 1",3395.304528,"terrestrial",24
"916","FA15-06","perrus 1",4495.872289,"terrestrial",24
"917","DA15-02","pallidus",3899.825832,"terrestrial",23
"918","DA15-02","pallidus",4234.402702,"terrestrial",23
"919","DA15-02","pallidus",3910.606748,"terrestrial",23
"920","DA15-02","pallidus",4368.476347,"terrestrial",23
"921","DA15-02","pallidus",5775.213248,"terrestrial",23
"922","DA15-02","pallidus",4399.031228,"terrestrial",23
"923","DA15-02","pallidus",3868.166829,"terrestrial",23
"924","DA15-02","pallidus",3750.76665,"terrestrial",23
"925","DA15-02","pallidus",3495.847678,"terrestrial",23
"926","DA15-02","pallidus",3588.843118,"terrestrial",23
"927","DA15-02","pallidus",3736.175415,"terrestrial",23
"928","DA15-02","pallidus",3142.916312,"terrestrial",23
"929","DA15-02","pallidus",3280.581867,"terrestrial",23
"930","DA15-02","pallidus",3495.707832,"terrestrial",23
"931","DA15-02","pallidus",3680.965496,"terrestrial",23
"932","DA15-02","pallidus",4275.687071,"terrestrial",23
"933","DA15-02","pallidus",5880.372367,"terrestrial",23
"934","DA15-02","pallidus",3552.838222,"terrestrial",23
"935","DA15-02","pallidus",4061.926598,"terrestrial",23
"936","SN15-01","albermarlensis",12876.60984,"arboreal",2
